AtlasCourseId,CourseReference,DORSCourseIdentifier,DORSForceContractIdentifier,AtlasVenueId,VenueName,DORSSiteIdentifier,CourseStartDateAndTime,CourseEndDateAndTime,CourseType,CourseEnabled,DORSSChemeName,DORSSchemeIdentifier,Notes
5458,DT133A,2654246,NULL,16,Morrison Trust Darlington,626,2017-08-16 13:30,2017-08-16 17:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Jul 27 2017  8:50AM BY: Atlas System  Client Name: Ms Joanne Wilkinson, Id: 55085 - transferred into this course from course Id: 5357  ------------------------------------  ,NOTE ADDED: Jul 27 2017  8:50AM BY: Atlas System  Client Name: Ms Joanne Wilkinson, Id: 55085 - transferred out of this course on to Course Id: 5459  ------------------------------------  ,NOTE ADDED: Jul 27 2017  9:53AM BY: Atlas System  Client Name: Mrs Anna BELL, Id: 58649 - transferred into this course from course Id: 5248  ------------------------------------  ,NOTE ADDED: Jul 27 2017 10:09AM BY: Atlas System  Client Name: Mr Greg Thompson, Id: 55228 - transferred into this course from course Id: 5248  ------------------------------------  ,NOTE ADDED: Jul 27 2017 10:19AM BY: Atlas System  Client Name: Mr Steven Gibson, Id: 53533 - transferred into this course from course Id: 5268  ------------------------------------  ,NOTE ADDED: Jul 27 2017 10:24AM BY: Atlas System  Client Name: Karen Holden, Id: 59465 - transferred into this course from course Id: 5441  ------------------------------------  ,NOTE ADDED: Jul 27 2017 10:31AM BY: Atlas System  Client Name: Mrs Allison FOX, Id: 59153 - transferred into this course from course Id: 5449  ------------------------------------  ,NOTE ADDED: Jul 27 2017  1:35PM BY: Atlas System  Client Name: Mr David Appleyard, Id: 59140 - transferred into this course from course Id: 5448  ------------------------------------  ,NOTE ADDED: Jul 27 2017  3:04PM BY: Atlas System  Client Name: Mr Robert Hird, Id: 55480 - transferred into this course from course Id: 5249  ------------------------------------  ,NOTE ADDED: Jul 28 2017 10:24AM BY: Atlas System  Client Name: Mr Neil Pollard, Id: 54639 - transferred into this course from course Id: 5402  ------------------------------------  ,NOTE ADDED: Aug  4 2017 10:14AM BY: Atlas System  Client Name: Katie BELL, Id: 59430 - transferred out of this course on to Course Id: 5515  ------------------------------------  ,NOTE ADDED: Aug  4 2017 12:09PM BY: Atlas System  Client Name: Mr G HARKER, Id: 59409 - transferred out of this course on to Course Id: 5539  ------------------------------------  ,NOTE ADDED: Aug  5 2017 12:02PM BY: Atlas System  Client Name: Mr Greg Thompson, Id: 55228 - transferred out of this course on to Course Id: 5526  ------------------------------------  ,NOTE ADDED: Aug  6 2017  2:36PM BY: Atlas System  Client Name: Ms Kirstin Eden, Id: 56885 - transferred into this course from course Id: 5257  ------------------------------------  ,NOTE ADDED: Aug  7 2017  1:34PM BY: Atlas System  Client Name: Helen Georgiou, Id: 59416 - transferred out of this course on to Course Id: 5497  ------------------------------------  ,NOTE ADDED: Aug  7 2017  1:54PM BY: Atlas System  Client Name: Fiona Bage, Id: 59322 - transferred out of this course on to Course Id: 5533  ------------------------------------  ,NOTE ADDED: Aug  7 2017  2:08PM BY: Atlas System  Client Name: Mr Murad Ali, Id: 56691 - transferred into this course from course Id: 5362  ------------------------------------  ,NOTE ADDED: Aug  8 2017 12:14PM BY: Atlas System  Client Name: Miss Samantha Cusack, Id: 58217 - transferred into this course from course Id: 5282  ------------------------------------  ,NOTE ADDED: Aug  8 2017  3:42PM BY: Atlas System  Client Name: Ms Linda Taylor, Id: 52825 - transferred into this course from course Id: 5256  ------------------------------------  ,NOTE ADDED: Aug 10 2017  9:47AM BY: Justin Goult  Client Name: Mrs Sheena LONGMIRE, Id: 59456 - transferred out of this course on to Course Id: 5535  ------------------------------------  ,NOTE ADDED: Aug 10 2017  9:47AM BY: Justin Goult    ------------------------------------  ,NOTE ADDED: Aug 11 2017  2:49PM BY: Sam Foster  Client Name: Mr William Brown, Id: 53797 - transferred into this course from course Id: 5260  ------------------------------------  ,NOTE ADDED: Aug 11 2017  2:49PM BY: Sam Foster    ------------------------------------  ,NOTE ADDED: Aug 14 2017 12:52PM BY: Justin Goult  Client Name: Miss Samantha Cusack, Id: 58217 - transferred out of this course on to Course Id: 5510  ------------------------------------  ,NOTE ADDED: Aug 14 2017 12:52PM BY: Justin Goult    ------------------------------------  ,NOTE ADDED: Aug 15 2017 11:23AM BY: Justin Goult  Client Name: Mr Murad Ali, Id: 56691 - transferred out of this course on to Course Id: 5366  ------------------------------------  ,NOTE ADDED: Aug 15 2017 11:23AM BY: Justin Goult    ------------------------------------  ,NOTE ADDED: Aug 15 2017  2:06PM BY: Sam Foster  Client Name: Mr Stephen Goodchild, Id: 55294 - transferred into this course from course Id: 5261  ------------------------------------  ,NOTE ADDED: Aug 15 2017  2:06PM BY: Sam Foster    ------------------------------------  ,NOTE ADDED: Aug 16 2017 10:51AM BY: Ellie Sumpton  Client Name: Stacey Allan, Id: 59611 - transferred out of this course on to Course Id: 5475  ------------------------------------  ,NOTE ADDED: Aug 16 2017 10:51AM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Aug 17 2017  9:27AM BY: Justin Goult  Client Name: JAmes ROBSON, Id: 59419 - transferred out of this course on to Course Id: 5527  ------------------------------------  ,NOTE ADDED: Aug 17 2017  9:27AM BY: Justin Goult    ------------------------------------  "
5324,WDUDT32A,0,NULL,16,Morrison Trust Darlington,626,2017-08-16 13:00,2017-08-16 16:15,What's Driving Us?,NO,What's Driving Us? Course,6,"NOTE ADDED: Jul 19 2017  8:34AM BY: Atlas System  Client Name: Gary Smith, Id: 58619 - transferred out of this course on to Course Id: 5323  ------------------------------------  ,NOTE ADDED: Jul 26 2017 10:00AM BY: Atlas System  Client Name: Miss Eliza-Jayne Cordeux, Id: 58671 - transferred out of this course on to Course Id: 5323  ------------------------------------  "
5324,WDUDT32A,2636348,300,16,Morrison Trust Darlington,626,2017-08-16 13:00,2017-08-16 16:15,What's Driving Us?,NO,What's Driving Us? Course,6,"NOTE ADDED: Jul 19 2017  8:34AM BY: Atlas System  Client Name: Gary Smith, Id: 58619 - transferred out of this course on to Course Id: 5323  ------------------------------------  ,NOTE ADDED: Jul 26 2017 10:00AM BY: Atlas System  Client Name: Miss Eliza-Jayne Cordeux, Id: 58671 - transferred out of this course on to Course Id: 5323  ------------------------------------  "
5324,WDUDT32A,2636348,344,16,Morrison Trust Darlington,626,2017-08-16 13:00,2017-08-16 16:15,What's Driving Us?,NO,What's Driving Us? Course,6,"NOTE ADDED: Jul 19 2017  8:34AM BY: Atlas System  Client Name: Gary Smith, Id: 58619 - transferred out of this course on to Course Id: 5323  ------------------------------------  ,NOTE ADDED: Jul 26 2017 10:00AM BY: Atlas System  Client Name: Miss Eliza-Jayne Cordeux, Id: 58671 - transferred out of this course on to Course Id: 5323  ------------------------------------  "
5324,WDUDT32A,2648304,NULL,16,Morrison Trust Darlington,626,2017-08-16 13:00,2017-08-16 16:15,What's Driving Us?,NO,What's Driving Us? Course,6,"NOTE ADDED: Jul 19 2017  8:34AM BY: Atlas System  Client Name: Gary Smith, Id: 58619 - transferred out of this course on to Course Id: 5323  ------------------------------------  ,NOTE ADDED: Jul 26 2017 10:00AM BY: Atlas System  Client Name: Miss Eliza-Jayne Cordeux, Id: 58671 - transferred out of this course on to Course Id: 5323  ------------------------------------  "
5437,D4C18B,0,NULL,5,Chester-le-Street Cricket Club,624,2017-08-16 11:45,2017-08-16 14:00,Driving 4 Change,YES,Driving 4 Change Course,5,"NOTE ADDED: Jul 25 2017  9:48AM BY: Atlas System  Client Name: Robert Oxley, Id: 56513 - transferred out of this course on to Course Id: 5457  ------------------------------------  ,NOTE ADDED: Aug  7 2017  7:45AM BY: Atlas System  Client Name: Jack Bailey, Id: 59313 - transferred out of this course on to Course Id: 5554  ------------------------------------  ,NOTE ADDED: Aug 31 2017  2:51PM BY: Sam Foster  Client Name: Mr Oleksandr Melnyk, Id: 60570 - transferred out of this course on to Course Id: 5650  ------------------------------------  ,NOTE ADDED: Aug 31 2017  2:51PM BY: Sam Foster    ------------------------------------  "
5437,D4C18B,2640730,NULL,5,Chester-le-Street Cricket Club,624,2017-08-16 11:45,2017-08-16 14:00,Driving 4 Change,YES,Driving 4 Change Course,5,"NOTE ADDED: Jul 25 2017  9:48AM BY: Atlas System  Client Name: Robert Oxley, Id: 56513 - transferred out of this course on to Course Id: 5457  ------------------------------------  ,NOTE ADDED: Aug  7 2017  7:45AM BY: Atlas System  Client Name: Jack Bailey, Id: 59313 - transferred out of this course on to Course Id: 5554  ------------------------------------  ,NOTE ADDED: Aug 31 2017  2:51PM BY: Sam Foster  Client Name: Mr Oleksandr Melnyk, Id: 60570 - transferred out of this course on to Course Id: 5650  ------------------------------------  ,NOTE ADDED: Aug 31 2017  2:51PM BY: Sam Foster    ------------------------------------  "
5437,D4C18B,2648288,NULL,5,Chester-le-Street Cricket Club,624,2017-08-16 11:45,2017-08-16 14:00,Driving 4 Change,YES,Driving 4 Change Course,5,"NOTE ADDED: Jul 25 2017  9:48AM BY: Atlas System  Client Name: Robert Oxley, Id: 56513 - transferred out of this course on to Course Id: 5457  ------------------------------------  ,NOTE ADDED: Aug  7 2017  7:45AM BY: Atlas System  Client Name: Jack Bailey, Id: 59313 - transferred out of this course on to Course Id: 5554  ------------------------------------  ,NOTE ADDED: Aug 31 2017  2:51PM BY: Sam Foster  Client Name: Mr Oleksandr Melnyk, Id: 60570 - transferred out of this course on to Course Id: 5650  ------------------------------------  ,NOTE ADDED: Aug 31 2017  2:51PM BY: Sam Foster    ------------------------------------  "
5323,WDUDT32,0,NULL,16,Morrison Trust Darlington,626,2017-08-16 09:00,2017-08-16 12:15,What's Driving Us?,YES,What's Driving Us? Course,6,"NOTE ADDED: Jul 19 2017  8:34AM BY: Atlas System  Client Name: Gary Smith, Id: 58619 - transferred into this course from course Id: 5324  ------------------------------------  ,NOTE ADDED: Jul 26 2017 10:00AM BY: Atlas System  Client Name: Miss Eliza-Jayne Cordeux, Id: 58671 - transferred into this course from course Id: 5324  ------------------------------------  ,NOTE ADDED: Aug  2 2017  1:19PM BY: Atlas System  Client Name: Mr Lewis Scott, Id: 53526 - transferred into this course from course Id: 5322  ------------------------------------  ,NOTE ADDED: Aug  4 2017  8:31AM BY: Atlas System  Client Name: Ian Hall, Id: 60234 - transferred out of this course on to Course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug  7 2017  8:27AM BY: Atlas System  Client Name: Mr Alan Vance, Id: 59092 - transferred into this course from course Id: 5321  ------------------------------------  ,NOTE ADDED: Aug 11 2017  8:52AM BY: Ellie Sumpton  Client Name: Ian Hall, Id: 60234 - transferred into this course from course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug 11 2017  8:52AM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:53PM BY: Sam Foster  Client Name: Miss Paula PITT, Id: 58616 - transferred out of this course on to Course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:53PM BY: Sam Foster    ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:57PM BY: Sam Foster  Client Name: Mr Alan Vance, Id: 59092 - transferred out of this course on to Course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:57PM BY: Sam Foster    ------------------------------------  "
5323,WDUDT32,2636360,344,16,Morrison Trust Darlington,626,2017-08-16 09:00,2017-08-16 12:15,What's Driving Us?,YES,What's Driving Us? Course,6,"NOTE ADDED: Jul 19 2017  8:34AM BY: Atlas System  Client Name: Gary Smith, Id: 58619 - transferred into this course from course Id: 5324  ------------------------------------  ,NOTE ADDED: Jul 26 2017 10:00AM BY: Atlas System  Client Name: Miss Eliza-Jayne Cordeux, Id: 58671 - transferred into this course from course Id: 5324  ------------------------------------  ,NOTE ADDED: Aug  2 2017  1:19PM BY: Atlas System  Client Name: Mr Lewis Scott, Id: 53526 - transferred into this course from course Id: 5322  ------------------------------------  ,NOTE ADDED: Aug  4 2017  8:31AM BY: Atlas System  Client Name: Ian Hall, Id: 60234 - transferred out of this course on to Course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug  7 2017  8:27AM BY: Atlas System  Client Name: Mr Alan Vance, Id: 59092 - transferred into this course from course Id: 5321  ------------------------------------  ,NOTE ADDED: Aug 11 2017  8:52AM BY: Ellie Sumpton  Client Name: Ian Hall, Id: 60234 - transferred into this course from course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug 11 2017  8:52AM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:53PM BY: Sam Foster  Client Name: Miss Paula PITT, Id: 58616 - transferred out of this course on to Course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:53PM BY: Sam Foster    ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:57PM BY: Sam Foster  Client Name: Mr Alan Vance, Id: 59092 - transferred out of this course on to Course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:57PM BY: Sam Foster    ------------------------------------  "
5323,WDUDT32,2648302,NULL,16,Morrison Trust Darlington,626,2017-08-16 09:00,2017-08-16 12:15,What's Driving Us?,YES,What's Driving Us? Course,6,"NOTE ADDED: Jul 19 2017  8:34AM BY: Atlas System  Client Name: Gary Smith, Id: 58619 - transferred into this course from course Id: 5324  ------------------------------------  ,NOTE ADDED: Jul 26 2017 10:00AM BY: Atlas System  Client Name: Miss Eliza-Jayne Cordeux, Id: 58671 - transferred into this course from course Id: 5324  ------------------------------------  ,NOTE ADDED: Aug  2 2017  1:19PM BY: Atlas System  Client Name: Mr Lewis Scott, Id: 53526 - transferred into this course from course Id: 5322  ------------------------------------  ,NOTE ADDED: Aug  4 2017  8:31AM BY: Atlas System  Client Name: Ian Hall, Id: 60234 - transferred out of this course on to Course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug  7 2017  8:27AM BY: Atlas System  Client Name: Mr Alan Vance, Id: 59092 - transferred into this course from course Id: 5321  ------------------------------------  ,NOTE ADDED: Aug 11 2017  8:52AM BY: Ellie Sumpton  Client Name: Ian Hall, Id: 60234 - transferred into this course from course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug 11 2017  8:52AM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:53PM BY: Sam Foster  Client Name: Miss Paula PITT, Id: 58616 - transferred out of this course on to Course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:53PM BY: Sam Foster    ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:57PM BY: Sam Foster  Client Name: Mr Alan Vance, Id: 59092 - transferred out of this course on to Course Id: 5551  ------------------------------------  ,NOTE ADDED: Aug 17 2017  3:57PM BY: Sam Foster    ------------------------------------  "
5436,D4C18A,0,NULL,5,Chester-le-Street Cricket Club,624,2017-08-16 09:00,2017-08-16 11:15,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5436,D4C18A,2640729,NULL,5,Chester-le-Street Cricket Club,624,2017-08-16 09:00,2017-08-16 11:15,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5436,D4C18A,2648286,NULL,5,Chester-le-Street Cricket Club,624,2017-08-16 09:00,2017-08-16 11:15,Driving 4 Change,YES,Driving 4 Change Course,5,NULL
5366,MB1112,0,NULL,24,TAD Centre,152,2017-08-16 08:30,2017-08-16 12:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Jul 10 2017 10:03AM BY: Atlas System  Client Name: Miss Jayde Dismore, Id: 54032 - transferred into this course from course Id: 5379  ------------------------------------  ,NOTE ADDED: Jul 10 2017  3:25PM BY: Atlas System  Client Name: Mr Steven Reed, Id: 56523 - transferred into this course from course Id: 5333  ------------------------------------  ,NOTE ADDED: Jul 11 2017 10:57AM BY: Atlas System  Client Name: Ms Susan Kellett, Id: 56134 - transferred into this course from course Id: 5367  ------------------------------------  ,NOTE ADDED: Aug  4 2017  7:37AM BY: Atlas System  Client Name: Scott ARCHER, Id: 56738 - transferred out of this course on to Course Id: 5467  ------------------------------------  ,NOTE ADDED: Aug  7 2017  8:32AM BY: Atlas System  Client Name: Miss Lauren UPTON, Id: 56730 - transferred out of this course on to Course Id: 5464  ------------------------------------  ,NOTE ADDED: Aug  8 2017  3:08PM BY: Atlas System  Client Name: Mr Steven Reed, Id: 56523 - transferred out of this course on to Course Id: 5485  ------------------------------------  ,NOTE ADDED: Aug 11 2017 12:57PM BY: Sam Foster  Client Name: Mr Christopher Gibson, Id: 60775 - transferred out of this course on to Course Id: 5480  ------------------------------------  ,NOTE ADDED: Aug 11 2017 12:57PM BY: Sam Foster    ------------------------------------  ,NOTE ADDED: Aug 14 2017  2:16PM BY: Ellie Sumpton  Client Name: Mr Michael Thomas, Id: 56402 - transferred out of this course on to Course Id: 5485  ------------------------------------  ,NOTE ADDED: Aug 14 2017  2:16PM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Aug 15 2017 11:23AM BY: Justin Goult  Client Name: Mr Murad Ali, Id: 56691 - transferred into this course from course Id: 5458  ------------------------------------  ,NOTE ADDED: Aug 15 2017 11:23AM BY: Justin Goult    ------------------------------------  ,NOTE ADDED: Aug 15 2017 12:26PM BY: Ellie Sumpton  Client Name: Ms Tracy Clarke, Id: 55883 - transferred out of this course on to Course Id: 5511  ------------------------------------  ,NOTE ADDED: Aug 15 2017 12:26PM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Aug 17 2017  1:28PM BY: Sam Foster  Client Name: Miss Jayde Dismore, Id: 54032 - transferred out of this course on to Course Id: 5418  ------------------------------------  ,NOTE ADDED: Aug 17 2017  1:28PM BY: Sam Foster    ------------------------------------  "
5366,MB1112,2636426,104,24,TAD Centre,152,2017-08-16 08:30,2017-08-16 12:30,National Speed Awareness Course,YES,National Speed Awareness Course,2,"NOTE ADDED: Jul 10 2017 10:03AM BY: Atlas System  Client Name: Miss Jayde Dismore, Id: 54032 - transferred into this course from course Id: 5379  ------------------------------------  ,NOTE ADDED: Jul 10 2017  3:25PM BY: Atlas System  Client Name: Mr Steven Reed, Id: 56523 - transferred into this course from course Id: 5333  ------------------------------------  ,NOTE ADDED: Jul 11 2017 10:57AM BY: Atlas System  Client Name: Ms Susan Kellett, Id: 56134 - transferred into this course from course Id: 5367  ------------------------------------  ,NOTE ADDED: Aug  4 2017  7:37AM BY: Atlas System  Client Name: Scott ARCHER, Id: 56738 - transferred out of this course on to Course Id: 5467  ------------------------------------  ,NOTE ADDED: Aug  7 2017  8:32AM BY: Atlas System  Client Name: Miss Lauren UPTON, Id: 56730 - transferred out of this course on to Course Id: 5464  ------------------------------------  ,NOTE ADDED: Aug  8 2017  3:08PM BY: Atlas System  Client Name: Mr Steven Reed, Id: 56523 - transferred out of this course on to Course Id: 5485  ------------------------------------  ,NOTE ADDED: Aug 11 2017 12:57PM BY: Sam Foster  Client Name: Mr Christopher Gibson, Id: 60775 - transferred out of this course on to Course Id: 5480  ------------------------------------  ,NOTE ADDED: Aug 11 2017 12:57PM BY: Sam Foster    ------------------------------------  ,NOTE ADDED: Aug 14 2017  2:16PM BY: Ellie Sumpton  Client Name: Mr Michael Thomas, Id: 56402 - transferred out of this course on to Course Id: 5485  ------------------------------------  ,NOTE ADDED: Aug 14 2017  2:16PM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Aug 15 2017 11:23AM BY: Justin Goult  Client Name: Mr Murad Ali, Id: 56691 - transferred into this course from course Id: 5458  ------------------------------------  ,NOTE ADDED: Aug 15 2017 11:23AM BY: Justin Goult    ------------------------------------  ,NOTE ADDED: Aug 15 2017 12:26PM BY: Ellie Sumpton  Client Name: Ms Tracy Clarke, Id: 55883 - transferred out of this course on to Course Id: 5511  ------------------------------------  ,NOTE ADDED: Aug 15 2017 12:26PM BY: Ellie Sumpton    ------------------------------------  ,NOTE ADDED: Aug 17 2017  1:28PM BY: Sam Foster  Client Name: Miss Jayde Dismore, Id: 54032 - transferred out of this course on to Course Id: 5418  ------------------------------------  ,NOTE ADDED: Aug 17 2017  1:28PM BY: Sam Foster    ------------------------------------  "
